date,country,channel,campaign,device,group,impressions,clicks,conversions,spend_usd
2025-03-24,TW,Twitter,Flight,mobile,A,3768,115,1,172.37
2025-03-03,SG,Facebook,Flight,mobile,B,8412,392,17,349.75
2025-01-31,TW,Twitter,Vacation,mobile,B,14761,568,37,792.91
2025-02-20,KR,Facebook,Flight,mobile,B,2453,120,5,66.57
2025-01-05,TW,Facebook,Flight,desktop,A,6263,210,9,231.32
2025-03-25,JP,Naver,Hotel,mobile,A,229,3,0,4.22
2025-01-31,TW,Facebook,Flight,desktop,B,10991,546,22,639.54
2025-01-06,TW,Naver,Flight,desktop,A,12975,383,13,277.68
2025-03-13,TH,Facebook,Hotel,mobile,A,732,28,2,15.13
2025-03-01,TH,Twitter,Vacation,mobile,A,6310,186,11,150.4
2025-02-26,JP,Baidu,Vacation,desktop,B,2455,107,5,143.62
2025-01-05,SG,Twitter,Vacation,mobile,A,3297,92,3,103.4
2025-03-09,JP,Google,Hotel,mobile,B,4809,264,15,88.32
2025-02-27,JP,Baidu,Flight,desktop,A,9404,291,16,261.09
2025-03-13,TW,Facebook,Vacation,mobile,B,1192,43,1,31.05
2025-03-16,TW,Baidu,Vacation,desktop,A,10607,317,11,328.51
2025-01-20,SG,Google,Flight,mobile,B,9439,455,24,86.06
2025-01-19,SG,Facebook,Hotel,desktop,B,10759,491,14,468.42
2025-03-25,TW,Facebook,Hotel,mobile,B,4023,214,10,261.84
2025-02-17,KR,Facebook,Flight,mobile,A,3711,136,4,18.21
2025-02-09,TW,Baidu,Flight,desktop,A,3441,96,4,89.63
2025-01-26,SG,Baidu,Vacation,desktop,B,5229,211,13,56.83
2025-02-27,JP,Facebook,Flight,mobile,A,9618,357,12,412.88
2025-03-09,KR,Google,Vacation,desktop,A,3312,152,7,40.94
2025-01-01,TW,Facebook,Hotel,desktop,A,8345,286,12,372.25
2025-02-19,JP,Twitter,Flight,desktop,A,5708,165,2,56.28
2025-03-31,TW,Google,Flight,desktop,A,9495,374,13,191.46
2025-01-26,KR,Google,Vacation,mobile,A,12736,465,16,98.71
2025-01-26,KR,Facebook,Vacation,mobile,B,13581,588,38,123.05
2025-03-21,TH,Naver,Hotel,mobile,A,10578,306,10,262.66
2025-01-06,KR,Baidu,Hotel,desktop,B,10305,388,15,406.56
2025-02-05,JP,Google,Hotel,mobile,B,5924,333,11,360.05
2025-02-11,SG,Google,Flight,mobile,A,5800,190,4,239.39
2025-03-13,SG,Facebook,Hotel,desktop,A,14683,508,25,513.07
2025-01-12,TW,Naver,Vacation,desktop,B,4692,157,8,86.88
2025-02-09,TW,Facebook,Vacation,desktop,A,14663,504,18,650.16
2025-01-14,TW,Baidu,Hotel,desktop,B,10829,436,20,561.94
2025-03-12,JP,Google,Hotel,mobile,B,10816,555,28,735.64
2025-02-26,KR,Naver,Flight,desktop,B,7451,315,21,281.48
2025-02-14,TW,Facebook,Flight,desktop,A,11803,423,19,606.35
2025-02-05,TW,Baidu,Hotel,mobile,B,9722,383,12,299.7
2025-01-14,TH,Facebook,Flight,mobile,B,4773,188,6,162.19
2025-03-24,JP,Baidu,Vacation,desktop,A,7187,210,7,137.13
2025-02-28,JP,Naver,Flight,mobile,B,8215,367,15,530.05
2025-01-29,KR,Facebook,Hotel,mobile,B,6584,281,11,350.63
2025-02-07,TH,Google,Hotel,desktop,B,824,31,2,4.66
2025-03-07,TW,Baidu,Flight,desktop,A,8446,253,19,209.66
2025-03-06,TH,Google,Hotel,mobile,A,10861,483,14,287.03
2025-02-11,SG,Facebook,Flight,desktop,A,10361,356,8,361.09
2025-01-28,KR,Baidu,Vacation,mobile,A,5165,165,13,183.33
2025-03-01,TH,Naver,Flight,mobile,A,3339,86,4,29.99
2025-03-01,TH,Naver,Vacation,desktop,B,3524,126,4,171.59
2025-02-23,SG,Naver,Flight,desktop,A,11411,338,15,186.8
2025-01-07,SG,Baidu,Hotel,mobile,B,2830,117,6,116.84
2025-02-12,JP,Twitter,Flight,desktop,B,9819,408,21,69.94
2025-02-25,SG,Baidu,Hotel,mobile,B,12930,527,21,599.24
2025-03-27,TW,Naver,Vacation,mobile,A,3824,99,5,91.18
2025-02-17,TW,Baidu,Hotel,mobile,A,6721,217,9,28.26
2025-01-31,TH,Facebook,Vacation,mobile,A,6104,201,11,260.63
2025-02-20,TW,Facebook,Flight,mobile,A,12846,454,14,485.88
2025-01-16,JP,Facebook,Vacation,mobile,B,7650,329,19,245.69
2025-01-09,TW,Twitter,Vacation,mobile,B,2354,90,2,129.75
2025-03-03,SG,Google,Vacation,mobile,B,9173,466,18,456.55
2025-03-30,TH,Facebook,Vacation,desktop,A,12344,402,9,546.06
2025-03-18,KR,Naver,Hotel,desktop,B,14766,589,29,572.94
2025-02-22,KR,Twitter,Flight,desktop,B,6854,269,23,157.15
2025-01-04,KR,Facebook,Flight,mobile,B,14809,650,32,717.24
2025-03-30,SG,Baidu,Hotel,desktop,A,3618,115,6,131.86
2025-02-10,TW,Twitter,Hotel,mobile,A,2793,71,2,18.82
2025-01-27,TH,Facebook,Hotel,mobile,B,14687,635,35,486.22
2025-03-22,JP,Baidu,Flight,desktop,B,355,19,0,11.3
2025-03-09,SG,Twitter,Hotel,desktop,A,5765,185,7,57.21
2025-03-09,SG,Naver,Flight,mobile,A,14420,442,25,192.05
2025-01-25,TH,Twitter,Flight,mobile,B,1691,68,5,31.21
2025-03-31,JP,Baidu,Hotel,mobile,A,289,4,0,3.18
2025-02-10,SG,Facebook,Flight,mobile,B,8606,390,22,385.46
2025-02-17,JP,Twitter,Flight,mobile,B,13868,567,34,727.92
2025-03-09,JP,Baidu,Hotel,desktop,B,2040,86,7,53.18
2025-03-01,TW,Google,Hotel,mobile,A,11400,454,11,158.01
2025-01-16,KR,Twitter,Flight,mobile,B,10266,413,27,430.42
2025-01-28,JP,Naver,Hotel,mobile,A,11215,317,17,431.22
2025-02-02,TW,Google,Flight,desktop,B,1827,94,4,54.13
2025-03-27,JP,Baidu,Vacation,desktop,A,8826,267,10,52.41
2025-03-06,TW,Twitter,Vacation,desktop,A,4627,124,7,119.76
2025-02-02,SG,Baidu,Hotel,desktop,A,8625,250,14,266.55
2025-03-08,SG,Google,Vacation,desktop,A,11354,437,20,548.7
2025-03-08,JP,Naver,Flight,mobile,B,11661,453,28,570.81
2025-02-05,KR,Baidu,Flight,desktop,A,4588,149,8,149.66
2025-02-06,TH,Baidu,Hotel,mobile,B,9302,360,23,301.1
2025-03-22,SG,Naver,Vacation,mobile,B,1700,67,3,12.59
2025-02-20,JP,Twitter,Vacation,mobile,B,13842,566,16,152.96
2025-01-14,JP,Baidu,Flight,mobile,A,3141,93,6,99.45
2025-03-06,TH,Naver,Vacation,mobile,A,11676,342,16,374.63
2025-02-23,TH,Google,Hotel,mobile,A,11722,462,15,118.29
2025-02-15,TH,Naver,Hotel,mobile,A,8133,224,10,127.16
2025-03-07,SG,Naver,Vacation,desktop,B,11949,467,25,294.28
2025-03-23,KR,Google,Vacation,mobile,A,3920,146,17,43.97
2025-01-30,TW,Naver,Flight,desktop,B,7579,267,14,105.02
2025-02-07,SG,Facebook,Flight,desktop,B,3382,147,7,93.31
2025-01-18,KR,Naver,Vacation,mobile,B,13357,549,22,263.22
2025-02-28,JP,Naver,Flight,desktop,B,6821,258,16,317.77
2025-02-06,SG,Google,Flight,mobile,B,6312,324,17,262.59
2025-01-31,SG,Google,Vacation,desktop,B,1117,56,5,24.83
2025-03-04,TW,Naver,Flight,desktop,B,9181,418,14,535.38
2025-02-06,SG,Twitter,Hotel,mobile,B,1017,41,1,59.8
2025-02-11,TH,Facebook,Vacation,desktop,B,487,20,2,7.18
2025-02-09,KR,Facebook,Flight,desktop,A,1996,57,2,58.2
2025-01-24,TW,Google,Hotel,mobile,A,7007,252,14,300.79
2025-01-12,TH,Twitter,Vacation,mobile,B,9369,352,22,276.38
2025-03-16,JP,Naver,Hotel,desktop,B,654,25,1,21.39
2025-01-09,TH,Naver,Flight,mobile,B,9412,338,8,494.02
2025-01-30,KR,Google,Hotel,desktop,B,3846,216,8,112.49
2025-03-02,TH,Naver,Vacation,desktop,A,10681,287,5,71.7
2025-01-12,JP,Twitter,Hotel,desktop,B,3881,177,13,168.36
2025-02-28,SG,Twitter,Hotel,desktop,B,3732,131,5,174.13
2025-03-07,KR,Baidu,Hotel,desktop,B,5891,233,14,146.44
2025-03-01,KR,Google,Hotel,desktop,B,11838,595,25,402.78
2025-01-28,SG,Google,Hotel,mobile,A,12726,496,19,98.75
2025-01-02,JP,Facebook,Flight,mobile,A,10464,358,16,244.28
2025-03-21,KR,Google,Vacation,desktop,B,10880,515,18,582.13
2025-01-30,TH,Naver,Vacation,mobile,B,13704,498,25,520.88
2025-03-14,SG,Twitter,Vacation,mobile,B,1417,56,6,82.05
2025-01-18,KR,Facebook,Flight,desktop,B,8721,380,17,539.36
2025-01-15,SG,Facebook,Hotel,desktop,B,13473,570,25,831.95
2025-03-12,TH,Google,Hotel,mobile,A,14682,569,18,446.39
2025-03-26,TW,Naver,Hotel,mobile,B,3052,110,4,144.01
2025-03-19,KR,Facebook,Hotel,mobile,B,14414,692,29,533.05
2025-03-09,SG,Baidu,Flight,desktop,A,261,7,2,6.48
2025-01-23,TW,Facebook,Hotel,mobile,B,4973,230,11,172.57
2025-03-24,SG,Twitter,Hotel,mobile,A,1005,33,2,33.94
2025-03-02,JP,Facebook,Hotel,desktop,A,12465,428,21,125.48
2025-01-16,SG,Twitter,Hotel,desktop,B,9863,349,12,269.1
2025-01-12,JP,Baidu,Vacation,mobile,A,601,16,1,3.53
2025-03-20,JP,Facebook,Flight,mobile,B,7243,329,18,105.68
2025-01-25,TW,Google,Vacation,desktop,B,845,39,1,33.64
2025-03-10,TW,Naver,Vacation,mobile,B,8725,381,22,330.75
2025-01-13,TH,Baidu,Flight,desktop,B,210,12,0,11.39
2025-01-26,SG,Twitter,Vacation,mobile,B,1176,60,5,30.43
2025-01-26,TH,Facebook,Flight,mobile,A,3619,125,8,99.14
2025-01-26,JP,Facebook,Hotel,desktop,A,9261,293,6,60.49
2025-03-02,SG,Naver,Vacation,desktop,A,14234,425,15,583.32
2025-03-24,JP,Facebook,Vacation,desktop,A,2790,98,4,125.67
2025-03-23,TH,Naver,Hotel,desktop,A,8097,265,8,163.66
2025-03-08,JP,Naver,Vacation,desktop,B,7749,308,14,71.56
2025-01-19,SG,Baidu,Vacation,mobile,B,5018,213,15,273.87
2025-03-28,SG,Naver,Vacation,desktop,B,4853,192,4,286.36
2025-02-18,SG,Google,Flight,desktop,A,10096,435,18,226.42
2025-02-19,SG,Twitter,Hotel,desktop,A,7830,233,8,336.39
2025-03-05,TH,Facebook,Hotel,desktop,B,7894,302,13,394.81
2025-03-11,TW,Baidu,Hotel,desktop,B,6044,232,13,324.97
2025-03-27,SG,Naver,Vacation,desktop,B,9226,374,20,97.43
2025-02-22,TW,Naver,Flight,desktop,B,13074,529,29,627.9
2025-02-24,KR,Google,Hotel,mobile,B,11593,575,25,79.17
2025-03-09,TW,Twitter,Vacation,desktop,A,6357,180,7,219.11
2025-01-23,SG,Facebook,Flight,desktop,B,12390,544,29,391.5
2025-01-28,TW,Baidu,Flight,mobile,A,7367,223,18,72.22
2025-02-26,JP,Google,Hotel,desktop,B,11440,561,19,543.69
2025-01-06,SG,Baidu,Flight,mobile,B,13511,565,21,141.23
2025-01-29,KR,Naver,Hotel,mobile,B,13623,507,30,133.2
2025-03-06,TW,Google,Vacation,desktop,A,1355,51,4,59.91
2025-03-29,TH,Naver,Vacation,desktop,B,11738,457,25,413.48
2025-02-16,TH,Naver,Vacation,mobile,B,9364,392,18,576.36
2025-02-05,KR,Facebook,Flight,desktop,A,8593,292,13,95.16
2025-02-09,TW,Twitter,Hotel,mobile,A,1158,40,5,39.32
2025-03-03,TH,Naver,Hotel,mobile,B,2767,110,6,164.95
2025-02-19,KR,Baidu,Flight,desktop,A,10190,325,9,355.35
2025-01-03,TH,Baidu,Flight,mobile,B,4269,162,7,40.6
2025-02-18,TW,Google,Vacation,mobile,B,1381,87,2,36.87
2025-02-06,TH,Baidu,Flight,mobile,A,10338,277,8,138.58
2025-03-05,KR,Facebook,Vacation,desktop,A,10296,370,15,57.53
2025-03-20,TW,Facebook,Vacation,mobile,B,1147,50,1,12.8
2025-03-28,KR,Google,Vacation,mobile,B,3192,153,16,87.38
2025-02-24,TW,Facebook,Flight,mobile,B,3594,173,12,242.04
2025-02-02,TW,Baidu,Vacation,mobile,B,7213,277,7,284.61
2025-02-09,KR,Facebook,Vacation,mobile,A,4980,172,7,75.98
2025-01-16,JP,Google,Vacation,desktop,A,7486,313,13,306.04
2025-03-26,KR,Google,Hotel,desktop,B,7631,358,15,63.13
2025-03-18,TH,Naver,Flight,desktop,B,3762,141,8,105.86
2025-03-18,SG,Baidu,Vacation,mobile,A,5395,173,5,117.12
2025-01-30,KR,Twitter,Flight,mobile,B,8712,346,23,248.16
2025-01-29,TH,Twitter,Vacation,mobile,B,1954,82,2,120.34
2025-03-19,JP,Twitter,Vacation,mobile,B,12119,480,27,637.52
2025-02-19,KR,Twitter,Vacation,desktop,A,11408,346,22,478.45
2025-03-05,JP,Naver,Hotel,mobile,B,4185,189,9,109.21
2025-02-14,KR,Naver,Hotel,desktop,A,4497,150,7,144.85
2025-02-09,TH,Baidu,Vacation,mobile,B,4554,161,7,127.88
2025-02-26,JP,Facebook,Flight,desktop,B,11983,518,26,627.14
2025-03-15,SG,Naver,Hotel,desktop,B,13000,535,28,614.81
2025-01-31,SG,Facebook,Hotel,desktop,B,1884,77,2,95.16
2025-03-14,SG,Facebook,Hotel,desktop,B,13672,615,21,260.93
2025-01-22,TH,Facebook,Vacation,desktop,A,8397,283,16,372.51
2025-02-06,SG,Facebook,Flight,desktop,A,4640,159,5,80.63
2025-03-24,KR,Baidu,Hotel,desktop,B,2139,86,4,104.66
2025-03-27,JP,Baidu,Vacation,desktop,B,12200,458,25,103.37
2025-03-25,KR,Baidu,Hotel,desktop,A,3118,97,3,128.66
2025-01-29,KR,Google,Hotel,desktop,A,11715,473,15,176.53
2025-03-17,KR,Twitter,Vacation,mobile,A,12135,395,14,514.21
2025-03-26,JP,Facebook,Flight,desktop,A,1588,71,3,63.74
2025-03-30,SG,Facebook,Vacation,desktop,B,415,15,0,14.84
2025-01-02,TW,Naver,Flight,mobile,A,12816,388,11,228.94
2025-03-09,KR,Google,Hotel,desktop,B,7660,378,16,499.01
2025-03-31,TW,Baidu,Hotel,mobile,B,8190,306,15,414.78
2025-03-10,SG,Naver,Hotel,desktop,B,11003,470,32,347.47
2025-01-21,TW,Naver,Vacation,desktop,B,1756,79,2,86.99
2025-03-10,JP,Google,Vacation,desktop,A,6858,288,7,265.98
2025-01-10,TW,Facebook,Hotel,desktop,B,8425,374,16,162.92
2025-02-13,JP,Baidu,Hotel,mobile,A,4179,134,9,171.67
2025-02-26,TW,Baidu,Vacation,desktop,B,6547,238,11,130.75
2025-02-11,KR,Baidu,Vacation,desktop,B,7941,294,10,428.48
2025-03-04,TH,Twitter,Vacation,desktop,A,13736,404,11,87.19
2025-01-22,JP,Facebook,Vacation,desktop,A,337,12,2,15.62
2025-02-24,TH,Facebook,Flight,desktop,B,2736,114,13,50.11
2025-02-28,TH,Facebook,Hotel,mobile,B,6798,305,14,131.02
2025-02-27,TH,Naver,Vacation,desktop,A,8137,239,7,320.82
2025-01-27,KR,Google,Vacation,desktop,A,2254,99,6,90.85
2025-01-28,TW,Google,Flight,desktop,B,1703,71,5,91.91
2025-01-24,TH,Twitter,Flight,desktop,B,13766,581,28,245.18
2025-02-11,SG,Twitter,Vacation,mobile,B,12147,495,19,50.51
2025-02-22,TW,Baidu,Vacation,desktop,A,13986,441,20,476.89
2025-02-02,JP,Google,Vacation,desktop,A,3345,141,6,158.54
2025-02-06,TW,Facebook,Flight,desktop,B,11478,539,24,178.73
2025-01-26,TW,Naver,Hotel,desktop,B,1359,46,0,25.36
2025-01-20,TW,Google,Vacation,mobile,B,5032,256,13,158.21
2025-03-01,TH,Twitter,Flight,mobile,B,14473,555,23,347.22
2025-03-15,SG,Twitter,Vacation,desktop,A,14670,459,22,188.28
2025-01-27,JP,Twitter,Flight,desktop,A,6176,204,4,302.08
2025-03-19,SG,Google,Vacation,mobile,A,7669,322,10,254.65
2025-02-21,KR,Twitter,Vacation,desktop,B,4814,181,12,98.42
2025-01-16,SG,Facebook,Hotel,desktop,A,1474,52,3,46.3
2025-02-02,TW,Twitter,Hotel,desktop,B,1922,83,5,71.41
2025-01-01,TW,Facebook,Flight,desktop,A,13215,490,13,482.99
2025-01-04,TW,Baidu,Hotel,mobile,B,3793,145,4,97.65
2025-01-31,TW,Twitter,Flight,desktop,B,8964,339,15,489.17
2025-02-10,TW,Facebook,Vacation,desktop,A,13208,479,24,531.6
2025-03-13,TW,Facebook,Vacation,mobile,B,9670,392,19,393.41
2025-01-13,TW,Google,Hotel,mobile,B,11911,599,30,378.69
2025-03-17,SG,Baidu,Hotel,mobile,B,14683,538,33,438.73
2025-01-22,KR,Twitter,Flight,desktop,A,4392,145,9,124.34
2025-01-13,KR,Naver,Vacation,mobile,B,9204,403,17,91.63
2025-03-04,JP,Twitter,Vacation,desktop,A,9386,282,15,302.78
2025-03-11,TW,Google,Hotel,mobile,A,2595,117,4,81.38
2025-02-24,KR,Naver,Hotel,desktop,A,8294,253,9,252.47
2025-01-11,TW,Naver,Hotel,mobile,B,6889,296,11,184.67
2025-01-11,JP,Facebook,Hotel,desktop,A,10866,388,13,456.28
2025-02-05,KR,Google,Flight,mobile,A,5869,240,8,318.2
2025-02-10,JP,Google,Flight,desktop,B,8532,437,13,72.73
2025-03-31,SG,Twitter,Vacation,desktop,B,6238,241,15,283.94
2025-01-26,TH,Twitter,Hotel,desktop,B,8801,359,17,515.01
2025-01-18,TW,Naver,Vacation,desktop,A,3486,110,5,24.35
2025-03-27,TH,Naver,Flight,desktop,B,1594,63,3,80.1
2025-01-14,TH,Twitter,Hotel,mobile,A,3994,134,6,18.15
2025-01-03,TH,Baidu,Vacation,desktop,A,13008,376,18,309.09
2025-02-08,JP,Google,Flight,mobile,B,9167,449,27,499.85
2025-02-06,TW,Naver,Hotel,desktop,B,1566,54,2,75.28
2025-02-25,TW,Google,Hotel,mobile,B,11642,571,30,791.59
2025-03-20,KR,Facebook,Vacation,desktop,A,2324,85,13,19.48
2025-03-25,SG,Baidu,Flight,desktop,B,4018,156,9,172.96
2025-01-27,TH,Twitter,Flight,mobile,A,13877,403,22,555.4
2025-03-30,TH,Google,Vacation,mobile,B,9107,445,22,210.27
2025-02-26,KR,Twitter,Hotel,desktop,A,11820,370,13,363.58
2025-01-07,TW,Baidu,Flight,desktop,B,14436,571,25,504.49
2025-03-26,KR,Twitter,Vacation,desktop,A,11642,333,18,475.37
2025-01-13,JP,Twitter,Vacation,desktop,B,11816,494,30,577.88
2025-02-22,TH,Twitter,Hotel,desktop,B,3892,138,6,79.28
2025-03-13,TW,Facebook,Hotel,mobile,A,1038,31,1,4.02
2025-01-23,JP,Google,Hotel,mobile,B,913,58,2,49.06
2025-01-25,KR,Google,Vacation,desktop,A,14549,584,25,182.62
2025-02-12,TH,Google,Vacation,desktop,B,9356,446,17,252.26
2025-03-21,TW,Baidu,Vacation,desktop,A,9081,267,9,310.64
2025-01-21,SG,Facebook,Hotel,mobile,A,11140,421,16,520.61
2025-03-01,TH,Naver,Flight,mobile,A,1471,48,0,62.88
2025-02-10,SG,Twitter,Flight,mobile,B,6078,229,11,133.79
2025-01-11,TW,Baidu,Flight,mobile,B,8662,369,17,484.23
2025-03-05,TW,Facebook,Flight,mobile,A,12052,418,16,322.13
2025-03-16,TW,Google,Hotel,mobile,A,8191,321,11,41.45
2025-02-21,TW,Twitter,Hotel,desktop,B,5205,187,14,125.13
2025-01-16,JP,Twitter,Vacation,desktop,B,8051,324,12,386.56
2025-01-15,TW,Baidu,Hotel,mobile,A,2598,70,5,59.05
2025-02-08,JP,Baidu,Hotel,mobile,A,8867,284,11,365.08
2025-02-15,KR,Google,Vacation,mobile,A,13124,514,16,662.0
2025-02-19,TH,Google,Hotel,mobile,B,2039,106,7,79.06
2025-01-22,TH,Naver,Hotel,desktop,B,9145,367,19,407.09
2025-02-15,JP,Facebook,Flight,mobile,A,5471,203,5,111.39
2025-01-27,TH,Naver,Vacation,desktop,B,1704,64,2,80.18
2025-03-03,TW,Twitter,Hotel,desktop,B,1801,87,6,123.22
2025-03-13,KR,Twitter,Flight,mobile,B,7554,302,12,127.68
2025-02-28,KR,Twitter,Vacation,mobile,A,2583,83,3,30.3
2025-01-01,KR,Facebook,Hotel,desktop,B,12808,549,31,681.24
2025-03-31,TW,Twitter,Flight,mobile,B,11611,484,23,358.55
2025-01-03,KR,Twitter,Flight,desktop,A,6285,175,5,20.22
2025-03-31,TW,Naver,Hotel,desktop,B,10295,413,25,553.2
2025-01-03,KR,Google,Flight,desktop,B,9336,463,16,661.16
2025-02-16,TH,Twitter,Hotel,desktop,B,225,11,0,15.32
2025-01-10,KR,Twitter,Vacation,desktop,A,9516,280,11,377.82
2025-01-09,KR,Google,Hotel,desktop,B,13692,716,34,322.89
2025-03-03,TW,Google,Flight,desktop,A,6189,254,17,228.69
2025-03-07,TW,Naver,Flight,mobile,B,6326,250,7,25.2
2025-01-11,KR,Twitter,Hotel,desktop,A,6668,210,8,249.03
2025-03-29,TH,Naver,Vacation,desktop,B,3343,132,11,113.54
2025-01-29,KR,Twitter,Vacation,desktop,B,14877,616,31,538.7
2025-01-29,JP,Baidu,Hotel,desktop,A,2504,70,1,55.82
2025-01-27,SG,Twitter,Flight,mobile,A,11985,334,15,270.57
2025-02-11,KR,Naver,Hotel,mobile,A,12051,335,7,292.95
2025-01-17,TW,Google,Hotel,mobile,B,2389,124,1,137.27
2025-02-08,TH,Twitter,Hotel,mobile,A,14096,450,17,353.24
2025-01-19,KR,Twitter,Flight,desktop,A,8930,300,20,261.31
2025-01-05,KR,Baidu,Vacation,desktop,A,11370,338,11,162.27
2025-02-03,SG,Naver,Vacation,desktop,A,2320,77,5,106.64
2025-03-02,JP,Google,Hotel,mobile,A,14301,575,21,226.31
2025-03-10,KR,Baidu,Vacation,mobile,A,12630,363,14,442.45
2025-02-01,TH,Naver,Vacation,mobile,A,11891,334,15,104.82
2025-01-30,SG,Baidu,Flight,desktop,A,11186,327,16,191.62
2025-03-12,SG,Facebook,Flight,desktop,B,9386,414,16,511.21
2025-03-03,TH,Twitter,Flight,mobile,B,14594,565,36,796.36
2025-03-16,SG,Naver,Flight,mobile,B,2958,117,3,90.0
2025-03-23,TW,Baidu,Vacation,mobile,A,9715,308,17,88.93
2025-03-15,JP,Google,Flight,mobile,A,8088,304,10,145.38
2025-03-26,SG,Naver,Flight,desktop,A,8134,234,7,190.81
2025-02-07,TH,Baidu,Flight,mobile,A,8152,238,7,292.24
2025-02-05,KR,Google,Vacation,mobile,B,382,20,1,16.87
2025-01-29,JP,Twitter,Vacation,desktop,B,3070,133,9,49.25
2025-01-22,SG,Facebook,Vacation,desktop,B,2957,126,7,117.94
2025-03-09,JP,Google,Flight,desktop,B,3785,175,6,171.5
2025-03-06,KR,Facebook,Hotel,mobile,B,2856,140,6,52.99
2025-03-14,SG,Naver,Hotel,desktop,A,2668,82,2,63.32
2025-01-16,JP,Facebook,Flight,desktop,A,11925,415,9,121.81
2025-02-14,TH,Twitter,Hotel,mobile,B,1086,39,0,56.84
2025-01-20,KR,Facebook,Vacation,mobile,B,7227,337,17,193.99
2025-03-22,TH,Facebook,Flight,mobile,A,10142,364,21,277.48
2025-01-25,SG,Naver,Flight,mobile,A,7268,239,7,194.49
2025-01-13,TW,Google,Flight,mobile,B,11942,627,25,902.51
2025-02-21,JP,Baidu,Vacation,mobile,A,5647,162,7,193.03
2025-03-21,JP,Facebook,Hotel,desktop,A,6551,234,10,316.31
2025-03-24,KR,Twitter,Flight,desktop,B,6026,247,6,318.33
2025-01-09,KR,Google,Flight,mobile,B,3906,203,10,90.51
2025-01-30,SG,Naver,Flight,mobile,A,14288,415,14,263.11
2025-01-14,KR,Google,Vacation,desktop,A,7230,290,11,77.24
2025-01-28,SG,Baidu,Flight,desktop,B,10875,428,22,638.17
2025-02-18,JP,Naver,Hotel,desktop,A,2024,71,2,53.1
2025-01-26,JP,Facebook,Hotel,mobile,B,3150,148,12,184.93
2025-01-07,JP,Twitter,Vacation,desktop,A,8731,245,14,62.98
2025-02-15,TW,Naver,Vacation,mobile,A,13946,447,22,367.48
2025-01-05,TW,Google,Vacation,desktop,B,11867,591,21,322.3
2025-01-21,TH,Baidu,Flight,mobile,A,6866,178,7,161.52
2025-01-01,JP,Naver,Hotel,desktop,B,1506,70,1,35.65
2025-01-08,KR,Baidu,Vacation,desktop,A,13704,419,13,156.19
2025-02-09,KR,Google,Flight,desktop,A,2088,88,4,116.32
2025-03-18,JP,Naver,Hotel,mobile,A,13686,393,8,333.78
2025-03-11,TW,Baidu,Vacation,desktop,B,12648,487,22,208.08
2025-01-09,TW,Google,Vacation,mobile,B,1952,93,5,25.77
2025-01-04,TW,Baidu,Hotel,mobile,A,4768,99,1,20.24
2025-01-31,KR,Naver,Hotel,mobile,B,2813,101,2,50.09
2025-02-28,TH,Twitter,Vacation,mobile,B,10023,430,11,87.74
2025-03-09,TH,Google,Hotel,desktop,A,9400,380,19,469.47
2025-03-16,JP,Naver,Hotel,mobile,A,7929,220,8,236.31
2025-01-31,SG,Google,Hotel,desktop,B,3596,192,12,55.25
2025-01-16,TH,Baidu,Vacation,desktop,A,5916,178,6,175.56
2025-01-03,TH,Google,Flight,mobile,A,4459,185,9,24.65
2025-01-14,TW,Naver,Vacation,desktop,A,6163,200,8,107.65
2025-01-06,TH,Baidu,Flight,mobile,A,7968,231,10,73.39
2025-03-19,JP,Facebook,Flight,desktop,B,3984,175,13,187.48
2025-01-25,KR,Twitter,Hotel,desktop,A,9970,311,8,254.22
2025-03-16,SG,Naver,Vacation,desktop,A,11676,353,16,162.98
2025-02-19,JP,Twitter,Flight,mobile,B,2647,107,3,43.25
2025-02-18,SG,Naver,Vacation,mobile,B,12447,458,26,627.19
2025-02-10,KR,Twitter,Vacation,desktop,B,5540,219,6,33.11
2025-03-15,KR,Naver,Hotel,mobile,B,10871,431,19,338.97
2025-01-04,JP,Naver,Vacation,desktop,B,3486,134,3,35.33
2025-01-09,TW,Twitter,Flight,desktop,B,5172,183,14,185.32
2025-02-08,TW,Baidu,Flight,desktop,A,9729,275,12,138.98
2025-02-05,JP,Baidu,Hotel,desktop,B,4201,169,9,253.25
2025-02-19,TW,Naver,Hotel,desktop,A,10269,308,11,269.15
2025-03-08,JP,Twitter,Hotel,desktop,A,6297,194,6,138.51
2025-02-22,JP,Google,Hotel,desktop,B,1231,72,6,79.8
2025-01-24,TW,Naver,Vacation,desktop,A,10576,306,11,410.07
2025-01-30,JP,Naver,Vacation,mobile,B,10141,398,21,324.5
2025-03-09,TH,Naver,Hotel,mobile,B,12002,510,24,100.28
2025-01-19,JP,Twitter,Flight,desktop,A,1943,56,1,27.31
2025-02-15,SG,Baidu,Hotel,mobile,A,12700,382,14,175.12
2025-02-18,JP,Twitter,Flight,desktop,B,14301,550,29,121.0
2025-03-09,KR,Naver,Flight,mobile,B,13148,553,31,177.03
2025-03-06,KR,Baidu,Vacation,desktop,A,8717,260,10,268.34
2025-02-11,SG,Baidu,Hotel,mobile,A,11420,340,13,422.79
2025-01-28,TW,Naver,Hotel,desktop,B,3621,149,4,141.35
2025-02-03,TH,Twitter,Hotel,mobile,A,8018,243,9,314.31
2025-02-07,TW,Naver,Flight,desktop,B,6579,266,9,44.16
2025-01-20,SG,Twitter,Hotel,mobile,B,13232,533,26,220.41
